time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,-31.614846503743443,5.340501093099645,91.99947876997588,4.184960483744478,2.319701722370329,0.0,-11.132645686293028,5.235303087215485,22.077204033820145,-4.2054048293476685,4.2054048293476685,0.0,850.0,860.0,860.0,850.0
4.319999999999996,-32.31388667014509,5.68679747432241,93.31553675365443,3.932628294406049,2.5720339596933606,0.0,-12.075655929738712,6.253442539200279,21.837685697090336,-4.2057836449486885,4.2057836449486885,0.0,850.0,860.0,860.0,850.0
4.379999999999995,-33.053275675594236,6.082411865871941,94.62403264582302,3.680274797698779,2.824387489116422,0.0,-12.51428604167803,6.880243470404865,21.796892760328713,-4.206096597347539,4.206096597347539,0.0,850.0,860.0,860.0,850.0
4.439999999999993,-33.80901176131519,6.506997934395977,95.93461995101111,3.4279034277630807,3.0767588840073277,0.0,-12.632735927012167,7.248465577343167,21.927320481822537,-4.206370119944202,4.206370119944202,0.0,850.0,860.0,860.0,850.0
4.499999999999992,-34.56131042642891,6.949401576410816,97.26302390759815,3.175516034074576,3.3291463000700414,0.0,-12.372151701019108,7.476220156400232,22.41800073454515,-4.206629197945939,4.206629197945939,0.0,850.0,860.0,860.0,850.0
4.559999999999991,-35.28097152858645,7.39981548532133,98.63347836491722,2.9231130765551327,3.5815492806943467,0.0,-11.513973945713373,7.499759692238627,23.31121307407971,-4.206892458050231,4.206892458050231,0.0,850.0,860.0,860.0,850.0
4.6199999999999894,-35.928102324928886,7.843970257296257,100.06372989791163,2.6706940689825487,3.8339683138722442,0.0,-9.958517750330849,7.273200440641833,24.362701913133606,-4.20716958217494,4.20716958217494,0.0,850.0,860.0,860.0,850.0
4.679999999999988,-36.46430462534197,8.26988159273267,101.55421498822436,2.418258136381537,4.086404274706663,0.0,-7.852604986260744,6.919463278148705,25.28864059621892,-4.207460599894622,4.207460599894622,0.0,850.0,860.0,860.0,850.0
4.739999999999987,-36.86426620626472,8.675501707189314,103.09367666376838,2.1658100760709456,4.338852581549464,0.0,-5.452034814490153,6.619788242917484,25.99650462299999,-4.206933334576433,4.206933334576433,0.0,850.0,860.0,860.0,850.0
4.799999999999986,-37.115773209754224,9.067932160349464,104.67020298311654,1.91343285592073,4.591230959257011,0.0,-2.9161306159114364,6.494488850518684,26.533644498538322,-4.205070730521934,4.205070730521934,0.0,850.0,860.0,860.0,850.0
4.859999999999984,-37.212396148056584,9.461112052281228,106.27531572066265,1.6611630724415498,4.843501537826921,0.0,-0.29794521485748016,6.668205037462031,26.958255465523532,-4.203544502029413,4.203544502029413,0.0,850.0,860.0,860.0,850.0
4.919999999999983,-37.153068821192676,9.877640886187908,107.90480089704627,1.4089486320248907,5.095716100496222,0.0,2.2388252453796076,7.28637376124505,27.366417758153528,-4.2039480280297,4.2039480280297,0.0,850.0,860.0,860.0,850.0
4.979999999999982,-36.954064453351585,10.343217590868836,109.56173282922101,1.1566989434231614,5.347965915489642,0.0,4.286183621632279,8.258306602739468,27.88368509780881,-4.204562793034006,4.204562793034006,0.0,850.0,860.0,860.0,850.0
5.0399999999999805,-36.65747466741102,10.866291327284824,111.25118149892305,0.9044148850591345,5.6002500544070255,0.0,5.459860397136229,9.120845273931854,28.405943394343467,-4.20505334996048,4.20505334996048,0.0,850.0,860.0,860.0,850.0
